file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Security_Prompt04/F016.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,cons[cc].name = strdup(n);
/home/yichen/Desktop/Qwen_Security_Prompt04/F016.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,cons[cc].email = strdup(e);
/home/yichen/Desktop/Qwen_Security_Prompt04/F016.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,cons[cc].phone = strdup(p);
/home/yichen/Desktop/Qwen_Security_Prompt04/F016.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,cons[cc].name = strdup(n);
/home/yichen/Desktop/Qwen_Security_Prompt04/F016.c,56,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,cons[cc].email = strdup(e);
/home/yichen/Desktop/Qwen_Security_Prompt04/F016.c,57,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,cons[cc].phone = strdup(p);
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,43,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,49,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", key);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,63,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", key);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,72,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", key);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,kvs[kc].key = strdup(line);
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,kvs[kc].val = strdup(eq + 1);
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,kvs[kc].key = strdup(key);
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,kvs[kc].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F017.c,59,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,kvs[idx].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F018.c,50,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F018.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,words[wc].word = strdup(line);
/home/yichen/Desktop/Qwen_Security_Prompt04/F018.c,57,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,words[wc].word = strdup(rest);
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,24,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s %d %[^\n]"", acc, &amt, memo) >= 2) {"
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,48,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d"", acc, &amt);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,61,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d"", acc, &amt);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,72,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", acc);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ts[tc].acc = strdup(acc);
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ts[tc].memo = strdup(memo);
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ts[tc].acc = strdup(acc);
/home/yichen/Desktop/Qwen_Security_Prompt04/F019.c,56,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ts[tc].memo = strdup(memo);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,39,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(title, line);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,42,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","if (body[0]) strcat(body, ""\n"");"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,43,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(body, line);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,82,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","if (body[0]) strcat(body, ""\n"");"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,83,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(body, line);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,62,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,chunks[cc].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,chunks[cc].body = strdup(body);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,chunks[cc].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,chunks[cc].body = strdup(body);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,77,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,chunks[cc].title = strdup(rest);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,85,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,chunks[cc].body = strdup(body);
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,39,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(title, line);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,43,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(body, line);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F020.c,83,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(body, line);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,44,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,48,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(p, ""%s"", ing);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,60,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", name, ing);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recipes[rc].name = strdup(rest);
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"recipes[idx].ings = realloc(recipes[idx].ings, sizeof(Ingredient) * (recipes[idx].ic + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recipes[idx].ings[recipes[idx].ic].ingredient = strdup(ing);
/home/yichen/Desktop/Qwen_Security_Prompt04/F021.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recipes[idx].ings[recipes[idx].ic].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,32,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,45,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", proj, title);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,61,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s %s"", from, to, title);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,77,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", proj, title);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,projects[pc].name = strdup(rest);
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects[idx].tasks = realloc(projects[idx].tasks, sizeof(Task) * (projects[idx].tc + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,projects[idx].tasks[projects[idx].tc].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,projects[idx].tasks[projects[idx].tc].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F022.c,66,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects[ito].tasks = realloc(projects[ito].tasks, sizeof(Task) * (projects[ito].tc + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,23,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,29,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", sender, subject);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,42,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", subject, tag);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,51,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", subject, tag);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,mails[mc].sender = strdup(sender);
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,mails[mc].subject = strdup(subject);
/home/yichen/Desktop/Qwen_Security_Prompt04/F023.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,mails[mc].body = strdup(body);
/home/yichen/Desktop/Qwen_Security_Prompt04/F024.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F024.c,34,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d"", title, &year);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F024.c,43,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", title, name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F024.c,50,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", title, name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F024.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,books[bc].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,44,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", cls, name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,59,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s %s"", from, to, name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,75,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", cls, name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,classes[cc].name = strdup(rest);
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,52,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes[idx].students = realloc(classes[idx].students, sizeof(Student) * (classes[idx].sc + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,classes[idx].students[classes[idx].sc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,classes[idx].students[classes[idx].sc].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F025.c,64,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes[ito].students = realloc(classes[ito].students, sizeof(Student) * (classes[ito].sc + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt04/F026.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F026.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", cat);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F026.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notes[nc].category = strdup(cat);
/home/yichen/Desktop/Qwen_Security_Prompt04/F026.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notes[nc].text = strdup(text);
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,68,low,review,memory,memory_copy,memory,dangerous_function:memcpy,memcpy requires a destination bound that is not proven here,"memcpy(sorted, rem, sizeof(Reminder) * rc);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,34,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%d %s"", &p, title);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,47,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d"", title, &delta);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rem[rc].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,42,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rem[rc].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F027.c,67,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Reminder *sorted = malloc(sizeof(Reminder) * rc);
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", stop);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,35,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%d %s"", &idx, stop);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stops[sc].stop = strdup(stop);
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stops[sc].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stops[idx].stop = strdup(stop);
/home/yichen/Desktop/Qwen_Security_Prompt04/F028.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stops[idx].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F029.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F029.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", key, val);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F029.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recs[rc].key = strdup(key);
/home/yichen/Desktop/Qwen_Security_Prompt04/F029.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recs[rc].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,39,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(out, rest);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,46,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(temp, out, prefix);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,48,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(temp, rules[i].new_str);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,49,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(temp, pos + len);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", old, new_str);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rules[rc].old = strdup(old);
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rules[rc].new_str = strdup(new_str);
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,39,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(out, rest);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,48,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(temp, rules[i].new_str);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F030.c,49,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(temp, pos + len);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F031.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F031.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F031.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,temp[i].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F031.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,temp[i].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,36,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", key);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,69,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", key);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,42,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[sc].key = strdup(key);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[sc].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[idx].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[cc].key = strdup(key);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[cc].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,57,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[idx].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,74,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[sc].key = strdup(key);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,75,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[sc].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,79,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[idx].val = strdup(val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,85,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[cc].key = strdup(staged[i].key);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,86,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[cc].val = strdup(staged[i].val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F032.c,90,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[idx].val = strdup(staged[i].val);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,33,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s %s %s"", id, name, dept, title);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,43,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s %s %s"", id, name, dept, title);"
